id,artist,date_live,doors_time,location,address,genres,status,new,url,buy_link,image,date_created
41347,Rise Against,2026-06-23,7:00 pm,den Atelier,"54 rue de Hollerich, 1740 Luxembourg",Metal; Punk; Rock,Waiting list,,https://www.atelier.lu/shows/rise-against-6/,https://apps.ticketmatic.com/widgets/atelier/flow/campaign?event=517894426146&ref=#!/addtickets,https://apps.ticketmatic.com/obj/filestore/prod/10328/events/14304/image.697795cba7ab1.320.jpg,2026-02-17T13:33:10.454565+00:00
41106,Absolut Bartreng,2026-06-27,3:00 pm,Shared Space Bartreng,"Shared Space, 8058 Bertrange",Festival,Buy Now,,https://www.atelier.lu/shows/absolut-bartreng-5/,https://apps.ticketmatic.com/widgets/atelier/flow/campaign?event=559861366807&ref=#!/addtickets,https://apps.ticketmatic.com/obj/filestore/prod/10328/events/14292/image.693fccd70c53b.320.jpg,2026-02-17T13:33:10.454565+00:00
40820,Chris Isaak,2026-06-30,7:00 pm,den Atelier,"54 rue de Hollerich, 1740 Luxembourg",Blues Rock,Buy Now,,https://www.atelier.lu/shows/chris-isaak-3/,https://apps.ticketmatic.com/widgets/atelier/flow/campaign?event=718725691029&ref=#!/addtickets,https://apps.ticketmatic.com/obj/filestore/prod/10328/events/14267/image.69038a779049f.320.jpg,2026-02-17T13:33:10.454565+00:00
40894,The Offspring,2026-07-01,5:30 pm,Luxexpo Open-Air,"10 Circuit de La Foire Internationale, 1347 Luxembourg",Punk; Rock,Buy Now,,https://www.atelier.lu/shows/the-offspring-4/,https://apps.ticketmatic.com/widgets/atelier/flow/campaign?event=719887829431&ref=#!/addtickets,https://apps.ticketmatic.com/obj/filestore/prod/10328/events/14275/image.690cf16d6def1.320.jpg,2026-02-17T13:33:10.454565+00:00
39776,AnnenMayKantereit,2026-07-02,7:00 pm,Rockhal,"5 avenue du Rock'n'Roll, L-4361 Esch/Alzette",Pop,Sold Out,,https://www.atelier.lu/shows/annenmaykantereit-2/,https://apps.ticketmatic.com/widgets/atelier/flow/campaign?event=509440211866&ref=#!/addtickets,https://apps.ticketmatic.com/obj/filestore/prod/10328/events/14206/image.6861614612d22.320.jpg,2026-02-17T13:33:10.454565+00:00
40891,Dogstar,2026-07-02,7:00 pm,Festival de Wiltz,"1 rue du Chateau, 9516 Wiltz",Rock,Buy Now,,https://www.atelier.lu/shows/dogstar-2/,https://apps.ticketmatic.com/widgets/atelier/flow/campaign?event=848753823698&ref=#!/addtickets,https://apps.ticketmatic.com/obj/filestore/prod/10328/events/14274/image.690ced883cf4f.320.jpg,2026-02-17T13:33:10.454565+00:00
40903,Moby,2026-07-03,7:00 pm,neimënster,"28 rue Münster, 2160 Luxembourg",Electronica,Sold Out,,https://www.atelier.lu/shows/moby-6/,https://apps.ticketmatic.com/widgets/atelier/flow/campaign?event=688623820503&ref=#!/addtickets,https://apps.ticketmatic.com/obj/filestore/prod/10328/events/14277/image.690ded17958d0.320.jpg,2026-02-17T13:33:10.454565+00:00
40897,Gorillaz,2026-07-05,5:30 pm,Luxexpo Open-Air,"10 Circuit de La Foire Internationale, 1347 Luxembourg",Alternative Rock; Hip Hop,Buy Now,,https://www.atelier.lu/shows/gorillaz-3/,https://apps.ticketmatic.com/widgets/atelier/flow/campaign?event=683509397956&ref=#!/addtickets,https://apps.ticketmatic.com/obj/filestore/prod/10328/events/14276/image.690cf4d671089.320.jpg,2026-02-17T13:33:10.454565+00:00
40969,Robbie Williams,2026-07-06,5:30 pm,Luxexpo Open-Air,"10 Circuit de La Foire Internationale, 1347 Luxembourg",Pop,Buy Now,,https://www.atelier.lu/shows/robbie-williams-3/,https://apps.ticketmatic.com/widgets/atelier/flow/campaign?event=558870647932&ref=#!/addtickets,https://apps.ticketmatic.com/obj/filestore/prod/10328/events/14284/image.691c0c8ae93f5.320.jpg,2026-02-17T13:33:10.454565+00:00
40324,Jamiroquai,2026-07-07,5:30 pm,Luxexpo Open-Air,"10 Circuit de La Foire Internationale, 1347 Luxembourg",Funk; Jazz; R&amp;B / Soul,Buy Now,,https://www.atelier.lu/shows/jamiroquai-2/,https://apps.ticketmatic.com/widgets/atelier/flow/campaign?event=831293508468&ref=#!/addtickets,https://apps.ticketmatic.com/obj/filestore/prod/10328/events/14232/image.68c01017d0677.320.jpg,2026-02-17T13:33:10.454565+00:00
40926,Lenny Kravitz,2026-07-08,5:30 pm,Luxexpo Open-Air,"10 Circuit de La Foire Internationale, 1347 Luxembourg",Rock,Buy Now,,https://www.atelier.lu/shows/lenny-kravitz/,https://apps.ticketmatic.com/widgets/atelier/flow/campaign?event=157183896345&ref=#!/addtickets,https://apps.ticketmatic.com/obj/filestore/prod/10328/events/14281/image.6912d3e8846bb.320.jpg,2026-02-17T13:33:10.454565+00:00
40900,Zaz,2026-07-08,7:00 pm,neimënster,"28 rue Münster, 2160 Luxembourg",Chanson Française; Jazz,Buy Now,,https://www.atelier.lu/shows/zaz/,https://apps.ticketmatic.com/widgets/atelier/flow/campaign?event=317246302597&ref=#!/addtickets,https://apps.ticketmatic.com/obj/filestore/prod/10328/events/14272/image.690c7a3c9b45a.320.jpg,2026-02-17T13:33:10.454565+00:00
40870,Beirut,2026-07-09,7:00 pm,neimënster,"28 rue Münster, 2160 Luxembourg",Folk; Indie,Buy Now,,https://www.atelier.lu/shows/beirut/,https://apps.ticketmatic.com/widgets/atelier/flow/campaign?event=343139417389&ref=#!/addtickets,https://apps.ticketmatic.com/obj/filestore/prod/10328/events/14270/image.691c2a832b97b.320.jpg,2026-02-17T13:33:10.454565+00:00
40394,Clueso,2026-07-12,7:00 pm,neimënster,"28 rue Münster, 2160 Luxembourg",Pop; Singer-Songwriter,Buy Now,,https://www.atelier.lu/shows/clueso-6/,https://apps.ticketmatic.com/widgets/atelier/flow/campaign?event=565414740362&ref=#!/addtickets,https://apps.ticketmatic.com/obj/filestore/prod/10328/events/14239/image.68c4015a79e5e.320.jpg,2026-02-17T13:33:10.454565+00:00
40921,Katy Perry,2026-07-14,5:30 pm,Luxexpo Open-Air,"10 Circuit de La Foire Internationale, 1347 Luxembourg",Pop,Buy Now,,https://www.atelier.lu/shows/katy-perry-2/,https://apps.ticketmatic.com/widgets/atelier/flow/campaign?event=451976640897&ref=#!/addtickets,https://apps.ticketmatic.com/obj/filestore/prod/10328/events/14278/image.6912ceb470de8.320.jpg,2026-02-17T13:33:10.454565+00:00
41111,Jovanotti,2026-07-15,7:00 pm,neimënster,"28 rue Münster, 2160 Luxembourg",Hip Hop; Pop; Rock,Buy Now,,https://www.atelier.lu/shows/jovanotti-2/,https://apps.ticketmatic.com/widgets/atelier/flow/campaign?event=819944814248&ref=#!/addtickets,https://apps.ticketmatic.com/obj/filestore/prod/10328/events/14294/image.6936b624ea723.320.jpg,2026-02-17T13:33:10.454565+00:00
41475,Paul Kalkbrenner,2026-07-17,5:30 pm,Luxexpo Open-Air,"10 Circuit de La Foire Internationale, 1347 Luxembourg",Electronica,Buy Now,,https://www.atelier.lu/shows/paul-kalkbrenner-6/,https://apps.ticketmatic.com/widgets/atelier/flow/campaign?event=365419831961&ref=#!/addtickets,https://apps.ticketmatic.com/obj/filestore/prod/10328/events/14314/image.697b78c470353.320.jpg,2026-02-17T13:33:10.454565+00:00
38157,Beatsteaks,2026-08-13,7:00 pm,den Atelier,"54 rue de Hollerich, 1740 Luxembourg",Alternative Rock; Punk,Sold Out,,https://www.atelier.lu/shows/beatsteaks-3/,https://apps.ticketmatic.com/widgets/atelier/flow/campaign?event=415363392382&ref=#!/addtickets,https://apps.ticketmatic.com/obj/filestore/prod/10328/events/14147/image.6808e32837136.320.jpg,2026-02-17T13:33:10.454565+00:00
38905,Lorde,2026-09-01,7:00 pm,Rockhal,"5 avenue du Rock'n'Roll, L-4361 Esch/Alzette",Pop,Buy Now,,https://www.atelier.lu/shows/lorde/,https://apps.ticketmatic.com/widgets/atelier/flow/campaign?event=552120471647&ref=#!/addtickets,https://apps.ticketmatic.com/obj/filestore/prod/10328/events/14169/image.681c62f843911.320.jpg,2026-02-17T13:33:10.454565+00:00
40699,1986zig,2026-09-23,7:00 pm,den Atelier,"54 rue de Hollerich, 1740 Luxembourg",Pop,Buy Now,,https://www.atelier.lu/shows/1986zig/,https://apps.ticketmatic.com/widgets/atelier/flow/campaign?event=842615666252&ref=#!/addtickets,https://apps.ticketmatic.com/obj/filestore/prod/10328/events/14258/image.68f1fada082ab.320.jpg,2026-02-17T13:33:10.454565+00:00
41142,Sportfreunde Stiller,2026-10-07,7:00 pm,den Atelier,"54 rue de Hollerich, 1740 Luxembourg",Pop; Rock,Waiting list,,https://www.atelier.lu/shows/sportfreunde-stiller/,https://apps.ticketmatic.com/widgets/atelier/flow/campaign?event=839880383710&ref=#!/addtickets,https://apps.ticketmatic.com/obj/filestore/prod/10328/events/14299/image.6942c2847d404.320.jpg,2026-02-17T13:33:10.454565+00:00
40603,Lake Street Dive,2026-10-14,7:00 pm,den Atelier,"54 rue de Hollerich, 1740 Luxembourg",Alternative Rock; Indie,Buy Now,,https://www.atelier.lu/shows/lake-street-dive/,https://apps.ticketmatic.com/widgets/atelier/flow/campaign?event=203518881501&ref=#!/addtickets,https://apps.ticketmatic.com/obj/filestore/prod/10328/events/14251/image.691c12ac2b10b.320.jpg,2026-02-17T13:33:10.454565+00:00
40466,Samu Haber,2026-10-15,7:00 pm,Rockhal,"5 avenue du Rock'n'Roll, L-4361 Esch/Alzette",Pop; Rock,Buy Now,,https://www.atelier.lu/shows/samu-haber-2/,https://apps.ticketmatic.com/widgets/atelier/flow/campaign?event=591051114978&ref=#!/addtickets,https://apps.ticketmatic.com/obj/filestore/prod/10328/events/14243/image.68ccff010c04a.320.jpg,2026-02-17T13:33:10.454565+00:00
33570,LOI,2026-10-18,7:00 pm,den Atelier,"54 rue de Hollerich, 1740 Luxembourg",Singer,Buy Now,,https://www.atelier.lu/shows/loi/,https://apps.ticketmatic.com/widgets/atelier/flow/campaign?event=255365271490&ref=#!/addtickets,https://apps.ticketmatic.com/obj/filestore/prod/10328/events/13981/image.679b8ae7e6c36.320.jpg,2026-02-17T13:33:10.454565+00:00
41020,Sofia Belabbes,2026-10-23,7:00 pm,Opderschmelz,"1a Rue du Centenaire, 3475 Dudelange",Comedy,Buy Now,,https://www.atelier.lu/shows/sofia-belabbes/,https://apps.ticketmatic.com/widgets/atelier/flow/campaign?event=161162110754&ref=#!/addtickets,https://apps.ticketmatic.com/obj/filestore/prod/10328/events/14287/image.69246375972f9.320.jpg,2026-02-17T13:33:10.454565+00:00
41603,Kneecap,2026-11-06,7:00 pm,Rockhal,"5 avenue du Rock'n'Roll, L-4361 Esch/Alzette",Hip Hop,On sale soon,,https://www.atelier.lu/shows/kneecap/,https://apps.ticketmatic.com/widgets/atelier/flow/campaign?event=301095220204&ref=#!/addtickets,https://apps.ticketmatic.com/obj/filestore/prod/10328/events/14315/image.698dbb3606683.320.jpg,2026-02-17T13:33:10.454565+00:00
40742,Heavysaurus,2026-11-15,1:00 pm,den Atelier,"54 rue de Hollerich, 1740 Luxembourg",Family Entertainment; Metal,Buy Now,,https://www.atelier.lu/shows/heavysaurus-3/,https://apps.ticketmatic.com/widgets/atelier/flow/campaign?event=184215632137&ref=#!/addtickets,https://apps.ticketmatic.com/obj/filestore/prod/10328/events/14260/image.68f8718261c60.320.jpg,2026-02-17T13:33:10.454565+00:00
40807,Martin Kohlstedt,2026-11-17,7:00 pm,Trifolion Echternach,"2 Porte Sainte Willibrord, 6468 Echternach",Electronica,Buy Now,,https://www.atelier.lu/shows/martin-kohlstedt-3/,https://apps.ticketmatic.com/widgets/atelier/flow/campaign?event=392756522663&ref=#!/addtickets,https://apps.ticketmatic.com/obj/filestore/prod/10328/events/14265/image.692ff91ee3b76.320.jpg,2026-02-17T13:33:10.454565+00:00
37983,Tokio Hotel,2026-11-18,7:00 pm,Rockhal,"5 avenue du Rock'n'Roll, L-4361 Esch/Alzette",Alternative Rock,Buy Now,,https://www.atelier.lu/shows/tokio-hotel/,https://apps.ticketmatic.com/widgets/atelier/flow/campaign?event=201581611506&ref=#!/addtickets,https://apps.ticketmatic.com/obj/filestore/prod/10328/events/14137/image.67d2f71f9a40f.320.jpg,2026-02-17T13:33:10.454565+00:00
40866,Joe Jackson + Band,2026-11-18,7:00 pm,den Atelier,"54 rue de Hollerich, 1740 Luxembourg",Pop; Rock,Buy Now,,https://www.atelier.lu/shows/joe-jackson-2/,https://apps.ticketmatic.com/widgets/atelier/flow/campaign?event=677415489308&ref=#!/addtickets,https://apps.ticketmatic.com/obj/filestore/prod/10328/events/14268/image.690b6684c1c1b.320.jpg,2026-02-17T13:33:10.454565+00:00
41042,Zebrahead,2026-11-19,7:00 pm,den Atelier,"54 rue de Hollerich, 1740 Luxembourg",Rock,Buy Now,,https://www.atelier.lu/shows/zebrahead/,https://apps.ticketmatic.com/widgets/atelier/flow/campaign?event=400872373196&ref=#!/addtickets,https://apps.ticketmatic.com/obj/filestore/prod/10328/events/14290/image.6925cf75ec38d.320.jpg,2026-02-17T13:33:10.454565+00:00
40919,The Witcher,2026-11-20,7:00 pm,Rockhal,"5 avenue du Rock'n'Roll, L-4361 Esch/Alzette",Immersive concert + orchestral performance,Buy Now,,https://www.atelier.lu/shows/the-witcher/,https://apps.ticketmatic.com/widgets/atelier/flow/campaign?event=989332873672&ref=#!/addtickets,https://apps.ticketmatic.com/obj/filestore/prod/10328/events/14279/image.691c0ff0bb54f.320.jpg,2026-02-17T13:33:10.454565+00:00
40668,Beast in Black,2026-11-21,7:00 pm,Rockhal Club,"5 avenue du Rock'n'Roll, 4361 Esch/Alzette",Metal,Buy Now,,https://www.atelier.lu/shows/beast-in-black/,https://apps.ticketmatic.com/widgets/atelier/flow/campaign?event=524741888159&ref=#!/addtickets,https://apps.ticketmatic.com/obj/filestore/prod/10328/events/14255/image.68ee69a60f87a.320.jpg,2026-02-17T13:33:10.454565+00:00
41363,NeS,2026-11-21,7:00 pm,den Atelier,"54 rue de Hollerich, 1740 Luxembourg",Hip Hop,Buy Now,,https://www.atelier.lu/shows/nes/,https://apps.ticketmatic.com/widgets/atelier/flow/campaign?event=201464627039&ref=#!/addtickets,https://apps.ticketmatic.com/obj/filestore/prod/10328/events/14307/image.69690c01239ae.320.jpg,2026-02-17T13:33:10.454565+00:00
40923,Conni - Das Musical!,2026-11-22,2:00 pm,Opderschmelz,"1a Rue du Centenaire, 3475 Dudelange",Family Entertainment,Buy Now,,https://www.atelier.lu/shows/conni-das-musical/,https://apps.ticketmatic.com/widgets/atelier/flow/campaign?event=482167713306&ref=#!/addtickets,https://apps.ticketmatic.com/obj/filestore/prod/10328/events/14280/image.69123ac4441b7.320.jpg,2026-02-17T13:33:10.454565+00:00
41194,Lichterkinder,2026-11-29,2:00 pm,GRIDX,"4-6 Rue des Trois Cantons, 3980 Wickrange-sur-Mess",Family Entertainment,Buy Now,,https://www.atelier.lu/shows/lichterkinder-2/,https://apps.ticketmatic.com/widgets/atelier/flow/campaign?event=191882324198&ref=#!/addtickets,https://apps.ticketmatic.com/obj/filestore/prod/10328/events/14297/image.6942a444a2d1c.320.jpg,2026-02-17T13:33:10.454565+00:00
41433,Zimmer90,2026-11-30,7:00 pm,den Atelier,"54 rue de Hollerich, 1740 Luxembourg",Indie; Pop,Buy Now,,https://www.atelier.lu/shows/zimmer90-2/,https://apps.ticketmatic.com/widgets/atelier/flow/campaign?event=985963681876&ref=#!/addtickets,https://apps.ticketmatic.com/obj/filestore/prod/10328/events/14309/image.6978b7488fd97.320.jpg,2026-02-17T13:33:10.454565+00:00
41125,Philipp Poisel,2026-12-15,7:00 pm,Trifolion Echternach,"2 Porte Sainte Willibrord, 6468 Echternach",Singer-Songwriter,Sold Out,,https://www.atelier.lu/shows/philipp-poisel-3/,https://apps.ticketmatic.com/widgets/atelier/flow/campaign?event=801343121279&ref=#!/addtickets,https://apps.ticketmatic.com/obj/filestore/prod/10328/events/14296/image.6939954602fdd.320.jpg,2026-02-17T13:33:10.454565+00:00
40363,Das Lumpenpack,2027-02-27,7:00 pm,den Atelier,"54 rue de Hollerich, 1740 Luxembourg",Pop; Rock,Buy Now,,https://www.atelier.lu/shows/das-lumpenpack-2/,https://apps.ticketmatic.com/widgets/atelier/flow/campaign?event=592202327457&ref=#!/addtickets,https://apps.ticketmatic.com/obj/filestore/prod/10328/events/14237/image.68c0448314921.320.jpg,2026-02-17T13:33:10.454565+00:00
41115,Jessé,2027-04-17,7:00 pm,Opderschmelz,"1a Rue du Centenaire, 3475 Dudelange",Comedy,Buy Now,,https://www.atelier.lu/shows/jesse-2/,https://apps.ticketmatic.com/widgets/atelier/flow/campaign?event=628722820338&ref=#!/addtickets,https://apps.ticketmatic.com/obj/filestore/prod/10328/events/14295/image.6937e59930267.320.jpg,2026-02-17T13:33:10.454565+00:00
41473,Ana Godefroy,2027-04-23,7:00 pm,Rockhal Club,"5 avenue du Rock'n'Roll, 4361 Esch/Alzette",Comedy,Buy Now,,https://www.atelier.lu/shows/ana-godefroy/,https://apps.ticketmatic.com/widgets/atelier/flow/campaign?event=819409373806&ref=#!/addtickets,https://apps.ticketmatic.com/obj/filestore/prod/10328/events/14313/image.6985b4ce0e5fb.320.jpg,2026-02-17T13:33:10.454565+00:00
41354,Cédric Salaun,2027-04-29,6:30 pm,den Atelier,"54 rue de Hollerich, 1740 Luxembourg",Comedy,Buy Now,,https://www.atelier.lu/shows/cedric-salaun/,https://apps.ticketmatic.com/widgets/atelier/flow/campaign?event=139657657268&ref=#!/addtickets,https://apps.ticketmatic.com/obj/filestore/prod/10328/events/14305/image.6968f29a8ce21.320.jpg,2026-02-17T13:33:10.454565+00:00
